Timestamp,Produce_Type,Temperature_C,Humidity_PCT,Pressure_hPa,Dryness_PCT,Anomaly_Flag
2025-07-12 10:00:00,Onion Slices,60.39482815287425,91.44031991380378,1013.5485253240331,0.0,0
2025-07-12 10:20:00,Onion Slices,59.74651535711464,87.86491383288809,1013.2612946583304,2.572392972423984,0
2025-07-12 10:40:00,Onion Slices,59.254237197872676,85.0127074973215,1012.892893439917,6.008786147805424,0
2025-07-12 11:00:00,Onion Slices,59.53293769490108,83.17746227079515,1013.2983268724945,8.219924974945599,0
2025-07-12 11:20:00,Onion Slices,59.938109058164066,83.85808356085212,1013.5024644304242,7.399899324274557,0
2025-07-12 11:40:00,Onion Slices,59.706710393748544,84.41662896302438,1013.2789535852462,6.726953056597125,0
2025-07-12 12:00:00,Onion Slices,60.17320546600401,80.77217777836574,1012.8062477101465,11.117858098354532,0
2025-07-12 12:20:00,Onion Slices,60.20155820393188,77.10707929390229,1013.1742804172819,15.533639404937006,0
2025-07-12 12:40:00,Onion Slices,59.7577791452593,75.8988476778819,1012.8225477301082,16.989340147130235,0
2025-07-12 13:00:00,Onion Slices,60.11368243344925,70.05330093714961,1013.7478537939385,24.032167545602874,0
2025-07-12 13:20:00,Onion Slices,59.92575999736532,73.19025960240178,1014.0259727164148,20.25269927421472,0
2025-07-12 13:40:00,Onion Slices,60.38726623895729,72.4482119123536,1013.2325952112914,21.146732635718564,0
2025-07-12 14:00:00,Onion Slices,59.57508010932988,63.298600541030176,1013.170151360127,32.17036079393955,0
2025-07-12 14:20:00,Onion Slices,60.56313662033054,67.1597059556325,1013.8186994993981,27.51842655947891,0
2025-07-12 14:40:00,Onion Slices,59.80543198922096,63.883679586419305,1014.3548089173083,31.46544628142253,0
2025-07-12 15:00:00,Onion Slices,60.04400978345013,59.72450111195939,1014.0749765826633,36.47650468438628,0
2025-07-12 15:20:00,Onion Slices,59.99849826142832,58.361528934893585,1013.8337038058947,38.11863983747761,0
2025-07-12 15:40:00,Onion Slices,60.79077673028178,57.292292241792296,1013.3025211615475,39.40687681711772,0
2025-07-12 16:00:00,Onion Slices,59.811635072015605,58.81243084315895,1013.2497075565068,37.575384526314515,0
2025-07-12 16:20:00,Onion Slices,59.27736305438048,54.298500432859,1012.8453536716962,43.01385490016988,0
2025-07-12 16:40:00,Onion Slices,60.2913295174435,52.69075742004966,1014.1264223054252,44.95089467463897,0
2025-07-12 17:00:00,Onion Slices,60.155576007212375,49.489641805074136,1013.4516673337687,48.807660475814295,0
2025-07-12 17:20:00,Onion Slices,60.32938583680286,49.828082786129755,1014.3258761424786,48.399900257674986,0
2025-07-12 17:40:00,Onion Slices,59.70904756130722,43.68935657163395,1013.1241290530243,55.79595593779042,0
2025-07-12 18:00:00,Onion Slices,54.356147054235436,45.657046052691506,1012.9138040432204,53.42524571964879,1
2025-07-12 18:20:00,Onion Slices,50.010340326927476,44.43200934691927,1013.6029739413397,54.901193557928586,1
2025-07-12 18:40:00,Onion Slices,53.296246543062566,40.33554785969622,1013.1141871077236,59.8366893256672,1
2025-07-12 19:00:00,Onion Slices,53.636412225406595,41.16847221176013,1013.1141621768446,58.83316600992755,1
2025-07-12 19:20:00,Onion Slices,60.01530701460608,37.85844970477142,1013.963707170338,62.82114493401034,0
2025-07-12 19:40:00,Onion Slices,59.85287335284936,35.692892792277355,1013.5768744268585,65.4302496478586,0
2025-07-12 20:00:00,Onion Slices,59.58332447735952,32.51501407306214,1013.4232927164127,69.25901918908176,0
2025-07-12 20:20:00,Onion Slices,59.63176533818338,31.23131675946909,1012.4676053501221,70.80564245847097,0
2025-07-12 20:40:00,Onion Slices,60.08515564588344,28.616027259716446,1012.6219138220389,73.95659366299223,0
2025-07-12 21:00:00,Onion Slices,60.08468378237431,30.45462111560053,1013.3931348241014,71.74142034264996,0
2025-07-12 21:20:00,Onion Slices,60.2308102230819,26.064028884342704,1012.8275673273569,77.03129050079193,0
2025-07-12 21:40:00,Onion Slices,60.6061962878104,28.323548191535963,1013.9202954159501,74.30897808248679,0
2025-07-12 22:00:00,Onion Slices,59.872056684932915,21.614397024764237,1014.2339813773434,82.3922927412479,0
2025-07-12 22:20:00,Onion Slices,59.815066096775126,16.851527742889086,1013.8155286420292,88.13068946639869,0
2025-07-12 22:40:00,Onion Slices,60.63089242762706,18.228933190846313,1013.7972623153145,86.47116483030564,0
2025-07-12 23:00:00,Onion Slices,59.93979275688893,15.760508416469511,1012.8170494812845,89.44517058256686,0
2025-07-12 23:20:00,Onion Slices,59.603594794368824,18.676842451582147,1012.9594901240238,85.93151511857573,0
2025-07-12 23:40:00,Onion Slices,60.380724311619076,13.10415503355235,1013.1301632964459,92.64559634511765,0
2025-07-13 00:00:00,Onion Slices,59.264415440647056,13.348458356523876,1013.5566641564478,92.35125499213991,0
2025-07-13 00:20:00,Onion Slices,60.522500870232705,10.179641801852439,1013.2891794962047,96.1691062628284,0
2025-07-13 00:40:00,Onion Slices,60.65186764956021,7.8988451358042475,1012.9038274394684,98.9170540532479,0
